1336	1581	1590	2268	3533	3776	3909	4088	4305	4666	577								
324	3533	3909	4088	4666	577	9466												
1336	1581	1590	2268	2413	3533	3909	4088	555										
2234	2284	2410	243	2673	3533													
1278	3533	3909	4629	522	555													
1581	2086	2410	3077	3439	3533													
1173	2086	2142	2267	2734	3486	3533	890											
1862	1872	3533	577															
2253	3533	555	890															
1806	1875	3005	3533															
1097	1132	1590	2410	3533	4305	4666												
1097	1132	1590	1917	2410	3533	4666												
1336	1581	1917	2268	2410	2413	3533	4629											
1336	1581	1917	1918	2413	3533	3776	4629											
1108	1915	3010	3749															
1146	115	1174	1296	215	2240	2570	3010	3021	3812	567	7666	840						
1022	1860	2240	2305	2737	3010	3329	366	3812	889	890								
1772	1856	2305	3010	3575	889													
1022	215	2240	2305	2554	3010	3329	566	889										
1022	1860	1922	215	2223	2240	2305	3010	3021	3329									
1050	2234	2703	2734	3010														
1709	1710	1841	215	3010	3575	366												
1108	2770	289	3010	3575	366	525												
1023	1146	115	1608	1860	2051	215	2240	243	2570	3010	3329	3486	3717	566				
243	2482	2674	3010	3301														
1146	1860	1908	2051	2234	2240	243	2737	3010	3021	3329	3486	3717	3812	889	890			
3010	5661	6934																
1860	196	3005	3010	3855														
1050	324	3374	487															
1050	1273	487	5181	775														
1050	1273	5181	5662	775														
1040	1050	1273	2911	369	4536	5741												
1050	324	5283																
1917	3077	4655	7194															
1917	3077	562	7194															
1915	1917	2410	3077	7194														
3776	3945	7194																
2625	3788	7194																
1821	1917	2410	7194															
15319	1917	3077	4655															
15319	3776	3945																
15319	2503	2520																
15319	2625	3788																
15319	1821	1917	2410															
1300	1590	2413																
2413	3122	3486	3776															
1608	1803	2413	243	289	3872	4908	900											
1768	1769	2413	3850	900														
2413	2436	289	3371															
2413	2436	2743	3747	3748	3872	4908												
1581	1918	2413	2462															
1772	2413	2673	900															
1132	2268	2413	2673	3748														
159	2142	2520	2734	2749	4919	555	564											
2258	2289	2734	5704															
2258	2289	2734	4919	840														
2733	2734	2735																
126	2267	2271	2734	4479														
1805	2142	2267	2734	4479	4919	555	564											
126	1805	2267	2289	2734	611													
1146	115	1174	1434	1608	1860	215	2223	2240	243	2548	2615	567	663	917				
1146	115	1174	1860	215	2223	2240	243	2548	3021	3329	567	663	676	7666	917			
1146	1174	1860	1908	215	2223	3329	3439	3486	3910									
1860	1908	2051	2993	3021	3270	3329	3491	3572	3717	663	676							
1860	2234	2737	3021	3270	3329	3572	3717	840										
1146	1174	1176	1860	215	3270	3329	3439	840										
1146	115	1174	1860	2240	2270	2615	4668	567										
1022	115	1860	243	2548	2674	2737	3329	3491	366	3717	3855	566						
1859	1860	196	2305	2435	2737	566	889	890										
1805	1806	1860	203	2051	3491	566	5799											
1023	1146	1278	1297	1860	1908	2051	2234	2240	243	3021	3329	3486	3491	3717	566			
1023	1146	115	1860	1908	215	2240	243	3021	3329	3486	3491	3717	4668					
1860	215	299	3005	3439	3860													
1860	299	5366	840	975														
158	1859	1860	2570	299	3850	3860	840											
1860	203	2267	5799	975														
1805	1806	1860	1905	383	5799													
1146	1175	1860	3751	3776	5799													
1146	1860	3329	5366	5799														
14918	1858	1859	1860															
1146	1176	1859	1860	5366	840	889	890											
1146	1176	1860	215	3305	3329	3491	889	890										
1045	1176	1860	2305	2435	3305	3329	889	890										
1146	115	1416	1608	1859	1860	2548	2570	2993	372	890								
1146	1175	1860	2951	3206														
1434	1860	2253	2570	2674	3206	7666												
1109	1860	3164	3206	891														
1045	1109	1860	2435	3011	3305	3813												
1608	1860	3486	383	889														
1146	1175	1297	1860	2437	3751	3812												
1860	2570	3307	3329	3486	3776	3812	890	891										
1608	1860	1905	2253	3329	3812	889	890											
1022	1860	3329	3484	3572	3767	3812	840											
1848	291	3137	369	3794														
2289	369	4536	746	747														
1094	1541	369	3769	3838	3998	573	610											
1541	369	3838	3998	4144	573													
1277	2436	369	400	573														
1277	2436	325	3556	369	3748	3872	564	573										
2289	3559	369	3794															
1297	1541	369	3769	3998	400	573	610											
1541	2569	369	3998	746														
2356	3305	369	746															
15067	1710	369	573															
369	610	611																
1118	1805	1806	369	4005	4899													
2051	2240	2305	3439	3486	369	566	889	890										
1805	1806	1905	203	369	5184	889												
1806	369	4005	5184	565	889													
1859	203	369	565	5741	889													
163	1805	1806	369	592														
2234	2737	3021	3270	3417	3717	372	4919	840										
1908	2051	2219	2234	2239	2984	3021	3131	3270	372	5092								
1768	2234	2737	3329	3860	566													
2234	2737	3486	3860	4629	566													
2234	2235	2236																
2234	2258	2984	3004	676														
2234	2984	3004	3808	676														
2234	2543	3336	4962															
1908	2234	243	2673	566														
2234	3949	4073																
1278	3776	486	4960	744														
1278	324	3945	522	7607														
1278	2272	2520	2625	2749														
115	1174	1278	1296	2240	243	2548	567	595	917									
1278	1279	1280																
1278	1908	3021	372	3909	566													
1844	2369	3224	520															
199	3224	520																
2743	3224	520																
2559	2944	3224																
2944	3224	611																
1906	3224	662																
1109	289	3224																
197	2086	3077	3486	3534														
1917	2085	2086	3776															
126	1805	1806	2086	2267	243													
161	2086	4463																
2086	2240	2242	2267	3305														
1590	2086	743																
1588	1925	292																
15455	1588	16629																
15455	1588	199																
15455	1588	3164	3545															
15455	1588	1599	2408	3164	5181													
1094	15455	1588	1599															
1588	1722	2408																
1702	2244	3161	3747	3877	593	595	861											
2272	2284	2946	3161	593	595													
1529	2272	2482	3246	3563	3747	4841	593	595										
2322	2946	3161	3901	593	595													
1004	1279	2220	2843	593	595													
1966	2078	2322	2946	3161	3532	3853	593	595										
1338	1966	2244	2322	2946	3161	3532	3747	3877	593	595								
1338	1966	2251	2322	2672	2946	3747	593	595										
1718	1966	2078	2254	2482	2640	2946	328	3563	593	595								
1966	2996	3563	3787	3877	573	593	595											
1338	1966	2220	2710	3537	4841	593	595											
1906	2254	2260	3268	593	595													
2220	2242	3506	3563	593	595													
1585	2078	2254	2482	328	593	595	715	764	7665									
1718	2816	2946	3268	3563	3853	593	595											
1382	3206	595																
1003	2733	3563	3745	4073	595	715	7665											
1966	2078	2220	2257	2462	3131	3246	3563	3853	567	595								
1446	2220	2434	2996	3479	595													
115	1174	2223	2678	406	4920	523	567	595	676	917								
1003	1277	2733	2946	328	4841	595	715	7665										
2272	2482	2946	3164	3563	595													
1718	2272	243	2482	2946	3206	595												
212	243	2946	3131	3877	595													
1108	115	1174	1296	1608	216	2240	243	595										
126	1296	1608	243	2678	275	595												
1436	1585	243	2482	3340	595													
1436	1846	243	567	595														
134	1805	1806	2240	566	595													
1299	4841	567	595	715	7665													
1299	2078	2254	3745	595	715	7665												
2254	2843	328	3901	405	595													
1844	1966	212	2946	595														
161	3787	4108	595															
1109	161	328	3558	595														
1003	1044	2078	2733	2992	3745	3825	595											
2272	2482	2992	595	994														
1044	134	1966	2482	2992	328	595	994											
2078	3161	3206	4108	595														
115	1174	2223	2270	2435	2678	3137	4920	523	567	595	917							
1444	2322	595																
2078	2640	3137	595															
1326	2162	4074	595															
1161	2640	2946	3537	3901	595													
1109	1585	2435	4920	595														
2051	3775	595																
1846	2678	3307	595															
2078	3563	3745	567	595	675	715	7665											
1326	1966	2482	308	3340	3371	595												
2482	3371	4920	595	764														
1296	2993	5704	595															
2078	2244	2946	328	3537	3877	595	611	715	7665									
1338	134	1966	2251	3537	595	663												
1587	2843	2946	3206	328	3853	595												
3246	328	3340	595	7666														
1004	2254	2843	2946	3011	3745	3853	595											
203	2142	3005	555	564	869	975												
1175	203	2520	3308	3309	869													
1108	115	1608	203	243	4908													
1805	1806	1905	203	2088	2437	3305	889											
203	3046	3531	3749															
1599	203	3417	760															
3046	3122	4305	5479	573														
1436	3046	3531	3749															
134	1966	212	2482	3162	994													
1966	2482	3162	3785	3793														
1966	2078	3162	3556															
1858	3162	3267																
3157	3162	3785																
161	212	3162																
1282	287	3162																
3162	3785	3786																
215	3162	3491																
1001	2748	2749																
2520	2749	3748	522	555	564													
2520	2749	2770	3308	3309	525	869												
1482	2436	2749	2946	3769														
2749	3717	3860	3945	900														
2749	3945	573	7607	775														
2267	2749	3305	662															
2352	2749	3945	522	564	775													
2142	2749	3945	564	573														
2749	3945	5791																
6029	759	760																
1101	196	2323	760															
1845	2130	2245	2752	3021	3270	3339	3415	3417	3717	5090	676	759	760					
1022	3021	3417	3573	760														
1177	3417	759	760	870														
1599	3417	760	976															
2350	3339	3417	760	976														
1298	167	1845	1908	2245	2409	3270	3417	3717	5090	760								
1022	196	2323	3417	760														
1845	1908	3270	3417	3717	5090	571	676	760										
2625	3270	3339	3417	3572	760	993												
1298	1845	1908	2130	3021	3270	3417	3572	3717	4919	5090	676	760	993					
2437	2520	3163	3417	372	3855	4919	525	760										
2436	2437	2520	3417	372	4919	525	760											
2256	3572	3717	760															
1817	3301	851																
1018	1019	3246	3494	3522	3523	851	992											
1018	1019	1024	2220	2257	3246	3494	3514	3522	3523	3805	851							
1024	3246	3494	3514	3523	3747	3805	573	851										
1018	1024	3138	33	336	3494	3514	3522	3523	3805	851								
295	33	3494	3523	3558	488	851												
1614	2256	3494	851															
1817	2996	33	3494	488	851													
3138	3805	4073	488	527	851													
1803	3911	851																
2218	2624	851																
33	4073	662	851															
1024	3266	743	851															
1339	2554	3962	704															
1339	2958	715	7665															
1339	2436	2912	593	715	7665													
1339	2554	3259																
1145	1305	215	2503															
2142	2503	2520	2560	3855	4088	555	564											
2503	2993	3794	5090															
1803	2503	289	366	7607														
2369	2993	3077	890															
2322	3206	3785	890															
3745	890	891	898															
1908	2548	328	3329	3767	890													
1300	2130	889	890															
1803	197	2130	889	890														
1173	1608	3486	3509	889	890	891												
1709	1710	1806	291	3492	366	889	890											
3076	3507	889	890	891														
3206	3507	3531	889	890														
2570	3206	3305	3511	889	890													
1173	1176	215	3439	889	890													
1145	1146	2084	215	3305	890													
1145	1300	890																
1416	2679	5193																
1416	3793	759																
1416	1823	1825	2520	2560														
1108	1416	1737																
1771	2145	2241	292	312	486													
1161	1718	3512	3777	4840	486													
1161	3512	3808	4840	486														
1581	4207	486	573															
1099	1434	3206	3545	486														
1924	2241	2482	312	3206	486	4960												
2241	312	3206	328	486	4939													
1718	2145	244	2522	3340	486													
1876	328	3785	486	892														
2145	2674	328	3340	3877	486													
124	1718	2078	2254	3249	3777	486												
2678	486	4920	567	917														
1718	17776	2145	2674	3340	486													
1718	2145	245	3524	4246	486	764	79	902										
1390	2305	2674	486	79														
1924	1925	3854	4625	486														
1326	2241	312	3785	3833	486	744												
1326	2674	3340	486	4960	744	79												
1390	2145	2522	2674	2748	486	744	79											
1771	1924	2241	312	4246	4625	486	744	79	902									
1771	2145	2241	312	3556	4625	486	744	79	902									
124	1718	1771	2522	312	3248	4246	486	744	79	902								
1390	2674	3741	486	744														
1771	2244	3248	3249	486	567													
1434	1718	1771	2522	3340	486	902												
1444	2051	2240	3270	33	3514													
2240	2242	3530	3563	4625	593													
1174	1922	2237	2240	3329	676													
2006	2240	2946	3216	3562														
1146	1174	2223	2240	2241	2272	663												
1771	1924	2240	2241	325	3514	3524	3556	4625										
2240	2241	2242	2243	2244	2245													
1434	1773	2240	325	3859														
2240	2270	2523	2946															
1719	216	2240	2946	3563	567	573	715	7665										
1340	1806	1862	2240	3484	3812													
2162	2240	2946	3122	662														
1108	1342	2240	2674															
124	2240	325	3514	3556	555													
1277	2240	2674	3305	3439														
1174	1922	200	2223	2240	243	523	567	917										
1805	1806	2051	2240	243	2993	3164	3305	3491	3717	592								
2051	2240	243	2742	3491	592													
1908	2240	243	3021	3305	3329	3491	3492	3717	592	889								
1174	2240	243	2548	2742	675													
1146	115	1174	1434	1922	2223	2240	243	3741										
2240	288	3021	3329	663														
215	2674	3439	78															
1875	3439	3910																
1176	1581	3439	3534															
3259	3260	3439																
2951	3005	3439	4919															
2369	243	289	366	3872														
1608	215	243	2674	289	3717	3812	663	900										
215	2272	243	289	3491	3855													
1340	1803	215	243	2703	289	366	3717	3855										
126	243	275	3206	3295														
1146	115	1174	243	2570	2678	275	3021	3486	372	3877	567							
115	1296	1299	1608	1845	2223	243	2548	2678										
1146	115	1174	1908	2141	215	2272	243	2678	3329									
1137	126	243	2678	3486														
1806	1848	243	3305	3491	3717	3774	592											
1146	243	3329	3491	3717	3774	3859	566											
1146	115	1608	1848	243	2570	3329	3717	3774										
1845	1848	1908	243	3021	3492	3717	4919	592										
1023	243	3785																
243	3021	3131	3371															
1297	243	3021	3131	3491	372	3877												
1146	115	1174	1297	2141	2219	243	3877	567										
1146	1848	2219	243	3021	519	523												
1108	1436	243	244	245	2742													
243	2742	2946	870															
1287	2272	243	2570	275	3206	3850												
1287	243	275	2946	3206	3340	3531	900											
1146	243	275	3741	611	900													
1146	1287	1908	2272	243														
1846	243	2673	3859	900														
1024	243	4919																
1117	1146	115	1848	1908	243	3305	3329	3491										
115	1296	1299	1608	2223	243	2548	3531	675										
1296	1434	1608	243	2570	2674	3340	566	900										
1806	243	3164	3305	3308	592													
1296	1434	243	2570	3340	3812	567	7666											
2616	2911	3897	4536	4872	4942	5741												
1021	2616	5185	5661	5741	6934													
2616	3129	3786	5741															
20414	2054	2616	5741															
1811	20414	2616	5185															
1811	20414	2054	2616															
1020	1021	1108	2616															
1021	1108	2054	2616															
1108	1299	2616																
163	1805	1806	324	4479	4899													
1040	383	4536	4899	5741														
383	4005	4899	5181															
2284	324	487	4899															
1024	1040	2827	3523															
2827	2946	328	3563	5193	662													
2827	3139	3859	715	7665														
2258	2827	336																
1817	2676	2827	3563	400														
1922	2270	2827	4770															
2270	2827	2946	3246	328	4770													
1529	2827	3563	4666	4770														
1529	2827	310	3558	3563	4770													
1110	1325	2827	2946	3563	3872	4770												
2827	2946	328	3563	3777	4770													
133	2085	2827	2946	3563	4770	715	7665											
2827	2946	3558	3563	4770	4841	488	715	7665										
2710	2827	3563	3872	4770	715	7665												
133	2626	2827	4770	995														
1821	2827	2946	4463	4770														
1434	2676	2827	328	4770														
1434	1821	2827	4770	662														
2827	4770	5168																
1273	2282	3561																
1273	3561	5662	5741	775														
1273	3786	5741																
1296	1805	3531	3813	3850	525	566	869	889										
2543	4005	525																
1806	273	3305	3492	900														
1118	1806	2986																
1541	15455	1806	197	3122	3484	3876	5799											
1806	1875	3011	4479															
1805	1806	3824	4479	5184														
1805	1806	2142	3011	324	366	4479												
1805	1806	2267	324	3909	4479	555	611											
163	1805	1806	3011	324	4005													
1296	1299	1805	1806	1862	2769	3531												
1805	1806	2258	2520	2769	3163	3909												
1805	1806	2142	291	3005	3011													
1040	1805	1806	383	5184	889													
1040	126	1805	1806															
1118	1805	1806	2437	2520	4005	889												
1118	1805	1806	2520	4005	5184	889												
1805	1806	1848	2289	3492	592													
1177	1805	1806	519															
1805	1806	1854																
1806	519	565	566															
1040	2436	3138	3837	487	567													
1040	1464	1789	2541															
1040	1390	1737	2748	4540														
1018	1040	1514	3478	3523	3837	5091												
1040	383	4375	565	5741														
1040	1446	2563	2946															
1040	2541	2675	2702															
1019	1024	1040	2970	3138	3494	3523	3833	5091	573									
1040	2436	3138	3793	3833	3837	5091	567	573										
1018	1024	1040	2220	2257	2436	3131	3833	911										
1018	1019	1040	1282	2220	3478	3479	3522	3523	3833	5091								
1018	1019	1024	1040	2220	3138	3478	3494	3522	3523	3833	3837	5091						
1018	1019	1040	1108	2220	2243	2436	3478	3833	5091									
1018	1019	1024	1040	2220	2257	2436	330	3833	3837	5091								
2284	3132	4958																
115	1174	1848	2284	2678	2984	3556	406	523	567	917								
2284	2673	3163	3748	566														
115	1174	1771	2284	2615	2674													
1326	2270	2284	2435	3556	3838	523												
2284	3877	611	744															
1038	2084	2143	2678	4306	917													
1038	2084	2435	3776	4960														
2084	2244	2563	4939															
2084	2244	488	523															
1848	2084	5092	563	917														
115	1174	1966	2084	2435	3556	4306	523	567	917									
1038	1174	2084	327	4306	523	567	917											
1038	1174	1966	2084	2223	2435	2912	523	567	917									
2084	291	3163	3855	889	891													
1862	2084	2253	2437	3163	566													
1862	2084	2437	3163	3751														
1174	1463	2084	2435	2912	3011	4939	567	917										
1175	159	2520	295	3309														
1299	1803	2436	2520	555	564													
2142	2520	2560	3005	555	564	5704	869											
1173	2142	2520	2560	3005	372	555	564	869										
2520	2521	2522																
1848	2272	2520	5704															
1823	1824	1825	2520	3949														
1825	1848	2520	3855	3909	3949													
2142	2520	372	3855	3909	3949	555												
1174	1908	216	2272	3329	3767													
2241	2272	2482	2946	3161	3742	3879												
1109	2272	2322	2549	289	3747	593												
1529	2271	2272	3131	3266	3374	593	764											
2269	2270	2271	2272															
1587	2272	2322	2436	2946	3206	3853												
1062	1908	2272	592															
1326	1921	2272	2742	3374														
1718	2272	2618	2946	312	3777	593	902											
2272	3491	3492	3493															
2272	2436	2673	288	663														
1338	2272	290	2946	312	3514													
1529	213	2272	312	3514	3747	593												
1809	2241	2272	288	312	3562	593												
1118	1908	2272	2505	3810														
2272	2946	887																
1109	2272	275	3747	3748														
1712	1908	2272	3492	3563	4919													
1062	2220	2272	3246	3494	3563	3853	4841											
2220	2272	2462	2970	3374	3494	3514	3563	911										
1587	2272	2462	3131	3374	3530	3563	593											
1514	2272	2436	3131	3246	3374	3562	3563	628										
1019	2220	2272	2436	2818	3563	3748	899											
2220	2272	2436	2541	2946	3131	3246	3563	3748										
1908	2272	3793	663															
1004	1529	2272	3246	3562	3747	593												
115	1174	1711	1848	1908	2219	2270	3021	3270	5092	567	917							
115	1771	1848	2678	3556	902	917												
1117	1146	115	1174	1326	1848	1908	1922	3329										
1845	1848	2219	2626	2984	3021	3131	3270	3415	3717	372	5092	676						
1848	1908	1922	3021	3415	3491	372	676											
1712	1848	291	3492	3794														
1848	2219	2563	310															
1118	1848	2289	4073															
1299	1848	3794	4073															
1848	2305	2570	2769	900														
1845	1848	1908	2051	2219	3021	3270	3717	592										
1118	1848	1908	3305	592	889													
1848	2267	2289	3511															
1463	1848	2223	2678	567	896	917												
1282	1848	2270	567															
1845	1848	2219	3021	3270	3600	3717	372	5092	676									
1296	1859	2570	3531	3813	3814	3850	566	889										
1102	1709	1710	215	3575	889													
1772	1856	2356	3575	889														
1003	2436	2483	2733	3131	3408													
2367	2483	327	406															
2130	2483	4919																
2483	2946	3876	406	573														
2271	2483	3509																
2483	3509	5053																
2483	3509	3534																
1150	2483	3949	3962															
1856	2483	565	841															
1025	1102	2483	3562	3563	4919	4962												
2483	3131	3246	3562	3563	992													
2483	2946	3203	3562	3563														
2483	2672	2946	3246	3562	3563													
2436	2483	2946	3562	3767														
1925	2243	2436	2483	3246														
1137	1610	1804	2483	3136	3254	3408	3543	3962	452	561	662	704						
1922	2554	2998																
1390	2554	2748	3573															
2241	2549	2554	3785															
2554	2742	4540																
1148	123	1237	1583	1804	1843	2554	3289	3331	3962	662	704							
1137	123	1237	1242	1583	1610	1804	2554	3136	3254	3289	3331	3543	3858	3962	452	561	662	704
123	124	2508	2554	3858														
123	2508	2554	3858	4625														
1148	1238	1843	2554	2675	662	974												
1041	1242	2554	3962	662	704													
1843	2508	2554	662	974														
2554	2742	3813	3814															
2006	2436	2554	2733	3131														
1137	1237	1242	1804	1843	2554	3136	3254	3289	3331	3543	3562	3962	452	561	662	704		
1804	2267	2554	2909	3081	3289	3331	3555	662										
1908	2078	2505	3491	592														
1146	1845	2051	3021	3270	3491	3717	519	663										
1146	1845	2051	2951	3021	3270	3491	3717	372	676									
2270	2626	3021	3491	3717	4668	676												
2570	3340	3484	3491	3812														
2676	3266	3491	743															
1282	1541	2548	2676	3491	3998													
2482	2996	33	3491	4668														
2270	2996	3491	3580															
2078	2702	3491	3580															
3491	3572	4107																
1001	1297	1298	3491															
1966	3250	3491	3572	3859	663													
1805	2548	3011	3305	564														
163	1805	324	4463	4479														
1173	1832	1908	2078	2267	3563													
1173	1908	1966	2078	3563	372	662												
1173	2678	3514	372	555														
1173	1804	1845	3021	3270	372	3837	5092	676										
1822	2143	2367	3749															
1064	295	3308	3749	4962														
3509	3749	565	747															
1145	2817	3749	7607															
2562	295	3749	4919															
1382	2543	3749	5181															
1108	1822	1823	1824	1825	3749													
196	2676	3308	3309	3751														
196	2737	3860	4941	840														
1101	196	2142	4919	555														
1022	196	2087	2737	3417	3855	870												
134	167	196	3011															
1305	2087	405																
1062	2078	2087	2818	3246	3340													
1277	1342	2078	2087	2436	2674	2818	3340											
199	2087	2736	3131	593														
1338	2087	2736	2818	3537	593	715	7665											
1101	2087	3793																
2087	2436	3266	3562	3787	4841	593												
1018	1282	1906	2087	2436	3562	593												
1277	2087	2436	3537	3562	3572	3767	4841											
1926	2087	3266	3537	3562	4841	528	593											
1446	2087	3562	3572	3793														
2087	2162	3259	899															
2087	3340	3506	561															
1906	2087	2436	2743	3777	593													
2087	2088	3131	3266	593														
3853	3854	3855	567															
1712	2369	3492	366	3855														
2674	3138	366	3855															
2369	3855	452																
1025	1840	1918	3855															
1282	2142	3855	3949	555														
1905	289	291	3308	3855														
1046	1712	3855	4919															
1774	2703	3177																
2703	3600	3717																
1299	213	2970	3514															
1299	1773	1846	917															
1299	1599	3516																
1299	1700	1774	2436	3745	3811	715	7665											
1297	1299	2219	310															
1299	2078	2436	3825	4958														
1299	1700	1821	2436	3745	3811													
1299	1700	3494	3811	4073														
1299	2769	288	291	3794														
1299	1340	2435	2702															
1299	2078	2508	2702															
1299	2269	3745	3998															
1296	1297	1298	1299	19238														
1299	1700	2548	3769	3811	3998	573												
1299	1325	1700	2548	3811	3998	573												
1025	1299	2944	3545															
1299	1463	2678	3266															
114	2143	2678	4939															
2143	2254	2618	4939															
213	312	3747	4939	593														
2241	2244	3532	3747	3877	4939	593												
2145	2434	3157	4939															
2998	3813	3814	4939															
1463	3529	4939	870															
1024	1025	1924	4939															
2254	2563	2736	328	3289	4939	593												
327	406	4939	572															
114	2434	2992	4939															
312	3259	328	4841	4939														
2710	3289	4939	593															
124	2140	2289	2516															
1025	2258	2289	4919	4962														
2289	2408	522																
2289	2356	2562	295															
2289	5661	6934																
2289	2516	3011	4625															
1118	2289	3004																
2958	5107	7607																
1046	3949	4919	5107															
2367	5107	593																
1790	1924	325	3374	3512	3560	3872	4840											
1924	1955	2541	273	2946	3560													
1700	1789	1924	2541	3131	3374	3560												
1789	1924	2241	2482	3246	3560													
1924	2618	325	3560	3854	4246	79												
1018	1790	1924	1955	1966	3246	325	3494	3560	3853	5091	573							
1924	1925	1927	2220	2932	2946	3560	899											
1924	1966	2254	2482	2946	3248	3249	3560											
1924	1966	2220	3560	3748	405													
1024	1790	1924	1966	2220	2436	2818	3138	3246	3374	3526	3560	5091						
159	1924	2305	2958	3374	3560	3562	3573	3859	4960									
1045	1708	1924	2305	3560	3562	3859	406	4960										
1924	2305	3560	3562	3573	406	4246												
1790	1924	2220	2436	2743	3246	3560	3562	3747										
1774	1924	3560	3562	3811	692													
1606	1924	3560	3562	3859	573													
1790	1924	1966	2254	2257	2436	3374	3560	994										
1108	292	295	3560															
159	295	3559	3560	3562	3859	406												
2524	295	3560	3562	976														
1700	295	3558	3560	3562	3811	841												
1925	295	3560	3769	406	4960													
1790	2006	2541	2561	295	3374	3560												
1700	1829	295	3004	3558	3560	3811												
1822	1823	1824	1825	2560	3560	3562												
1018	1446	216	2220	2560	3560	3562	5091											
1382	2560	3560	3562															
2559	2560	2561	3560															
2078	3560	3745	5089	7607														
3560	3747	3911	593	7607														
1108	1436	1803	2548	3560														
1774	3004	3558	3560	593														
3004	3131	3309	3530	3560	992													
3004	3131	3560	628	759	992													
1064	1700	2281	3004	3560	3811	5168												
1700	1825	1829	3004	3560	3811	5168												
1175	159	2258	3309	3374	3560													
159	1966	200	2258	2559	2562	2997	3374	3560	3859									
1825	2258	3203	3374	3560														
2559	2561	3331	3374	3560														
2559	3506	3560	3809															
1100	2141	2559	3560															
216	2436	2946	3560	3562	3911													
2436	3560	3562	3572	3911	911													
2563	2946	3268	3560	3562	3911	593												
15455	197	3122	3164	3479	3484	3545	3560	3573										
1326	159	1832	200	2305	2562	2958	2997	3122	3560	3562	3573	3859	4960					
1326	15455	159	200	2562	2997	3374	3484	3560	3562	3573	3859	4960	593					
2997	3374	3560	3562	3573	593	976												
3374	3560	3562	3573	593	715	764	7665											
2256	2946	3560	3562	3573	593													
1045	3560	3573	3809	3859	4960													
1832	197	2946	2958	3122	3560	3573												
200	3250	3556	3560	523	743													
1326	1966	200	2482	3250	3374	3560	4960	523										
3250	3560	3562	4207															
1774	200	3250	3560	3562	743													
1342	1966	200	2482	3250	3374	3560	4960											
1116	1117	1118	3560	3562														
1118	3076	310	3560	3562	628													
1118	2946	3011	3076	3560	3745													
1282	1586	2548	2970	3560	3572													
2548	3560	3786	3788	520														
1541	2548	2676	2817	2970	3560	3998	4144	573										
1446	1541	15455	197	2548	3122	3484	3486	3560	3998	573								
1094	1700	2548	3560	3769	3811	3998	573	610										
15455	1821	2548	3560	3808	3998	573												
1024	2548	2676	2970	3523	3560	573												
3560	3563	5479	79	976														
1541	2676	2970	3560	3563	3998	406	4305	5479	573									
1297	1700	3560	3563	3811	3998	4305	5479	573										
2970	3484	3560	3563	3769	3811	3998	400	5479	573									
1482	2436	2970	3560	3563	4073													
1336	1581	1606	3560	3563	4305	4666												
2436	3560	3563	3742	4305	573													
2305	2702	2970	3484	3560	3563	406	4305	573										
2267	3560	3563	3746	3748	527	975												
1325	2436	2541	2563	2946	3560	3563	3745	3748										
1966	2436	2523	2946	3560	3563	3747	3748	3853										
2543	2843	3560	3563	3748														
2131	3259	3560	3563	3748	899													
1325	2088	3506	3560	3563	3748													
1541	15455	3077	3122	3484	3486	3534	3560	3563										
1297	1700	2436	3486	3560	3563	3811	573											
1003	2305	2733	3164	3560	3563													
2434	2996	3122	3164	3484	3560	3563												
2736	2946	2970	3122	3164	3560	3563												
3164	3308	3560	3563	3746	3768													
3163	3164	3560	3563	715	7665													
1822	1823	1824	1825	1840	1841	2367	3560	3563										
1841	2305	2367	3560	3563	488	4958												
1024	2367	3526	3560	3563	4960	593												
2367	3560	3563	3786	741														
1003	1790	1876	2078	2131	2436	2733	3560	3563										
1514	1533	1906	2078	3560	3563	593	715	7665	78									
1102	1605	2078	3560	3563														
1955	2078	2436	325	3374	3560	3563	4958	573	715	7665								
2078	2672	3560	3563	4958	593	902												
1832	2078	3131	3506	3560	3563	3825	406											
1342	2078	2912	3513	3560	3563													
1115	1955	2078	3513	3560	3563													
1605	2078	288	3329	3560	3563													
1790	1876	2078	2436	3246	3560	3563	3853	527										
1514	1533	1790	1906	2078	2254	2436	2818	3560	3563	3745	593	715	7665					
1790	2078	2254	2436	2736	2818	2946	3560	3563	3745	3853	593	715	7665					
1790	1876	2078	2946	3558	3560	3563	488	715	7665									
1822	1823	2078	3374	3494	3560	3563												
1514	1529	1876	1966	2078	3131	3246	3374	3560	3563	593								
1790	1966	2078	2254	2736	3494	3560	3563	3853										
1605	1966	2078	3122	325	3494	3560	3563	3769	3853	573								
1115	1966	2078	2220	2241	2996	3560	3563											
1115	1790	1955	1966	2078	2220	3560	3563	3853										
1966	2078	2436	288	3130	3560	3563	3777											
1955	1966	2078	2436	2946	3131	325	3374	3560	3563	3769	573							
1966	2078	2436	2523	2946	3340	3560	3563	3853	593									
1955	1966	2078	2436	288	3131	3246	325	3556	3560	3563								
1966	2078	2220	2710	3560	3563	5091	593	896										
1966	2078	2267	288	3246	3560	3563	593	715	7665									
1906	2078	2436	2523	288	3560	3563	5091	593	715	7665								
2078	2436	2523	288	3131	3506	3560	3563	593										
2078	2946	3560	3563	3768	3769	3777												
2078	2523	3131	3560	3563	764	911												
1817	3246	3266	3523	3560	3563	488	527											
3131	3560	3562	3563	5172	593													
2352	3557	3560	3561	3562	3563	4479	5172											
2350	3557	3560	3562	3563	3564	5172	593	662										
3560	3562	3563	4207	5172														
