2364	28	5320	809																					
1648	2395	2942	3282																					
273	3282	4659	4661																					
1358	263	2781	2940	3282	3835																			
1358	1494	263	2781	3282	3835																			
3282	3324	3325	3342																					
2443	3282	3957																						
1319	1722	5283																						
1688	196	4401	5283																					
1489	1854	1855	5283																					
1599	2680	2939	3835																					
1306	1599	2144	2680	3835																				
1699	2314	2680																						
1709	1710	1711	2680	3957																				
1696	1697	1698	1709	1710	2680	6477																		
2643	2680	5507	5799	6477																				
1311	197	1970	2643	2680	5507	6950																		
1710	2159	2160	2680	6477																				
107	1286	1649	1651	1812	1848	2075	2192	2490	2539	2586	275	2780	2858	3444	5484	711	716	718						
1848	1908	217	2267	2858	3826	4659	540	838																
1848	2488	2489	872																					
1624	1625	1848	1850																					
107	1691	1848	20412	217	32	633	837																	
1908	2267	2858	3438																					
2131	2138	2716	2858	3177																				
2191	2858	711	859																					
107	200	2781	2858	3826	633																			
1073	1906	2858	711																					
2645	2858	859																						
2318	2333	2858																						
2716	2858	631	733																					
1307	217	2488	2489	2858	2937	859																		
1576	1862	1906																						
1862	2306	275	3529																					
1306	1307	196	217	2718	4919	540																		
1306	1307	196	217	4919	540	711																		
2314	3325	4113																						
1306	17	3325	3835	4113																				
11069	2400	3325	3721	6121																				
11069	3324	3325	6121																					
1494	2488	2489	2781	2939	3325																			
1358	2488	2489	2781	2940	3325																			
17814	2781	2939	2940	3835																				
3834	3835	3836																						
1956	2193	2317	263	3531	3835																			
2300	3194	3835																						
1307	3194	3835	95																					
2158	2159	2160	3835																					
1846	282	4113																						
1358	1709	1710	1846	2940																				
1358	1494	1709	1710	1846																				
1575	1846	2400	3534																					
1358	1846	26	2781	2940																				
1494	1846	2941																						
2360	263	3026	3657																					
1050	1273	263	2734	4933																				
2159	2267	263	885																					
2360	263	5403																						
1712	2267	3737	4919																					
2394	2718	2734	4919	4933																				
2486	2488	2489	2734	3949	4919																			
1358	2394	2645	4919																					
2488	2489	26	3949	4919	4933																			
1046	2488	4919	885																					
5484	715	716	717	718	788																			
1653	1654	2616	788																					
16660	2394	2734	6015	788																				
1321	1688	3652	6015	788	881																			
1492	2616	2940	788																					
1247	343	3652	788																					
1132	2486	4113	788																					
3175	3177	4629	788																					
2300	4933	788																						
4932	4933	788																						
1321	1974	3417	4710																					
1321	13902	3025																						
1321	1813	3025																						
1321	1322	343	881																					
1321	1497	4710	6015	7633	881																			
1321	1688	4710	6015	7633	881																			
1321	343	3652	6015	7633	881																			
1321	1497	3652	3949	6015	881																			
1321	1688	3652	3949	6015	881																			
1321	1624	2486	885																					
1446	1498	1970	539																					
1498	1970	2713	6949	6950																				
1497	1498	1710	6950																					
1311	1498	1654	1970	2643	4858	5507	6950	731	884															
108	1311	1498	1654	1970	2643	4858	5507	6950	731															
1498	1575	1699	1970	2643	4858	5507	6949																	
1446	1498	1654	1699	197	2643	4858	5507	5799	633	731														
1498	1654	1699	2643	2945	4858	5507	731																	
1498	1654	1699	1710	197	2643	4858	5507	731																
1498	1643	731																						
1498	1646	884																						
1573	1688	1858	885																					
1358	1573	1709	1710	2400	2784																			
1573	1643	2159	2160																					
3175	3177	4629	7633																					
1492	2394	7633																						
1247	2300	7633																						
2940	2941	7633																						
1132	2486	4113	7633																					
2488	2489	26	4629	7633																				
16660	2488	2489	2734	6015	7633																			
1494	24	2488	2489	7633																				
11069	5391	6015	6121																					
11069	3194	6015	6121																					
12978	3284	6015																						
1489	2734	6015																						
1132	16660	3284	4864	6015																				
16660	16661	187	2076	6015	6121																			
1245	1697	3652	5282	6015																				
1416	1697	2734	3652	6015																				
16660	186	187	2076	3652	6015																			
16660	24	3949	4710																					
1247	1492	26	3949																					
2940	2941	3949																						
1132	2486	3949	4113																					
1696	1697	1698	1709	1710	3284	6477																		
1696	1697	1698	1709	1710	95																			
1696	1709	1710	205	4395																				
1708	1709	1710	1711	3957																				
1273	1709	1710	2144																					
1709	1710	273																						
1050	1709	1710	4710																					
1273	15754	1709	1710																					
1709	1710	343	3652																					
1709	2583	3862																						
1698	1709	4920																						
1709	2583	838																						
17	1710	2159	2160	6477																				
1710	2144	4858	5507																					
1050	1319	1710																						
1710	197	2306	2643	5507																				
1696	1710	2074																						
2781	3860	4401	808																					
1643	182	808																						
1497	17814	4864	808																					
2360	2939	807	808																					
1322	6477	807	808																					
2176	2360	4877	807	808																				
2176	26	807	808																					
2366	3534	808																						
1444	17814	3966	4710																					
1494	17814	2616	5103																					
1494	17814	24	2616	4395																				
17814	24	2616	3652																					
1492	1494	17814	26	2616																				
1444	17814	2158	2301																					
1322	17814	4922																						
17814	2365	343																						
1647	1907	7372																						
1752	3656	3859	7372																					
1749	1750	1751	1752	1755	7371	7372																		
1443	3534	7372																						
1751	7372	885																						
1243	1245	1246	1247	4860	4864																			
1243	1245	1246	4858	4860	4863	4864																		
182	3887	4858	4864																					
1050	4858	4864	4932																					
1245	1246	3284	4864																					
1245	1246	4864	5282																					
1444	20412	2158	2720	4864	838																			
1245	1444	3284	4864																					
1273	1444	16660	2176	4864																				
2365	24	25	809																					
1497	2365	881																						
2488	2489	2718	3945	540																				
2490	3945	5484	6121																					
1814	3945	837																						
2159	2160	3945	919																					
2314	3860	3945	4629																					
1132	2176	2726	2727	3945																				
2486	2488	3945	4629	885																				
1358	1691	217	3826	3859	4659																			
1306	1307	217	2488	2489	2784	3026	540																	
1246	273	4659																						
1648	2784	3860	4659																					
1575	1698	20412	2158	2720	4659	838																		
1416	1708	2646																						
2645	2646	843																						
1749	2490	3735	872																					
1646	205	3735																						
1749	3324	3735																						
2075	2490	2734	3444	711																				
1322	2366	2734	4933																					
1050	1273	2734	4865																					
2267	2486	2734	3533	3827																				
2301	2488	2489	2734	2939																				
2267	2486	2488	2489	2734	2945	3026																		
2488	2489	2734	3026	4395																				
2733	2734	2735																						
1132	2731	4865	807																					
1132	2731	807	8893																					
2176	2349	2360	2731	807																				
1245	1247	26	4865	807																				
2316	2490	807																						
2074	2176	807																						
5103	5391	6121																						
17	2159	2160	2317	6121																				
16660	186	187	2076	2301	5507	6121																		
182	24	6121																						
11069	3194	3533	6121	95																				
11069	2301	2317	2781	6121																				
11069	1132	2317	2318	6121																				
11069	2616	6121																						
11069	2159	2160	6121	95																				
20412	2075	2366	3438	872																				
871	872	881	884																					
1718	2145	3022	3836	872																				
1718	2401	2572	2728	3655	872																			
1576	1718	3836	3856	872																				
2942	3023	872	966																					
1752	3836	3856	872	966																				
3730	3856	631	715	872																				
2728	2965	3730	3853	872																				
2064	3853	872	884																					
2401	2728	735	872																					
1285	3731	872																						
1749	2443	715	872																					
1286	1650	2192	2316	2400	2539	32	3730	718																
1908	1974	2064	2400	2737	2784	3826																		
1444	1974	2400	2401	838	95																			
2400	2489	812																						
1076	211	2713																						
2360	2366	2942	3859																					
1575	1654	1711	200	633																				
1508	1654	1970	2395	3443																				
1446	1654	182	1970	2643	4858	5507																		
1654	2395	2643	2945	5507	6950	731																		
1575	1654	16661	187	2076	2643	4858	5507	5799	6950	731														
1575	1654	1699	186	187	2076	2643	4858	5507	5799	731														
108	282	3656	3826	3859																				
1711	200	3022	3656	3658	3826	3859																		
1970	200	2643	3656	3826	3859	5507	884																	
200	262	3022	3655	3656	3826	3859																		
1078	200	2443	262	3656	3798	3826	3859	632																
1575	1970	200	262	2643	3656	3826	3859	5507																
197	1970	200	262	2643	3656	3826	3859	5507																
1691	200	2145	3022	3655	3826	3859																		
108	1648	200	3022	3655	3826																			
2941	3826	3827																						
1578	3826	3890																						
2941	3533	3827																						
2486	3533	3827	4113	4629																				
1306	2267	2488	2489	2718	2945	540																		
1307	1358	2063																						
1046	515	5277																						
1046	1058	3284																						
1653	1906	2267																						
1974	2158	362																						
1444	1974	2737	282	838																				
1132	1306	2486	2488	2489																				
2487	2488	2489																						
2488	2489	2939	4395	837																				
1647	2314	3856																						
1578	1653	2716	3856	631	733																			
1653	1906	3856	3883	733																				
1653	2736	2965	3856																					
1647	1653	2942	3856																					
3836	3856	3883	630																					
2736	275	3836	3856	715																				
1752	3836	3856	3883	733																				
1648	1752	3658	3856																					
1578	1648	1665	2725	3856	631	733																		
1752	3733	3856	905																					
2725	2965	3856	905																					
1955	3730	3733	3853	3856	715																			
1576	3856	529	94																					
3499	732	837																						
1643	2939	5391	837																					
16660	1859	187	2076	2301	2720	2784	837																	
16660	187	2076	2301	2394	2784	837																		
16660	187	2394	4933	837																				
1814	1859	5403	837																					
1624	1625	5586																						
1624	2394	4401																						
1319	1624	3194																						
1450	1624	2727																						
1273	1624	3957																						
2937	4876	4877	4878																					
20582	2937	4877	4878																					
1074	1908	539																						
1646	1711	1908	905	911																				
1648	2784	4878																						
1443	2158	2784	3730																					
1648	1665	2064	2784																					
1575	1698	186	2076	2720	2784																			
16660	16661	187	197	2076	2720	2784																		
2779	2780	2781	633																					
1665	2540	2781																						
1712	2945	3651																						
1712	2160	2486																						
1575	1907	2306	2643	5507																				
1358	1443	3324	3737																					
1358	1494	24	4865																					
1358	200	205	2300																					
1358	1647	200	205																					
1073	1311	1690	3103	3417	711																			
1133	2396	3417																						
1750	2445	3324	3417	711																				
1812	2193	2318	2445	2737	3417	5484	711	716																
3415	3416	3417																						
3103	3798	539																						
2395	2399	3023	3103																					
108	2064	3023	3103																					
1311	1751	2443	283	3103	711																			
1077	1311	2396	3103	3834	4	884																		
1073	1077	1311	2396	2443	2779	3103	4																	
1078	1576	3103																						
1446	1575	1970	2306	3533																				
1575	2306	3531	3533	3534																				
3530	3531	3532	3533	3534																				
2616	5097	6844																						
2616	2940	4395	5097																					
1494	2616	4395	5097																					
20422	2616	5097																						
15356	2616	5097																						
2616	2724	5097																						
2191	2616	4932																						
1246	1247	1492	2616																					
24	2616	2940	8893																					
1492	1494	26	2616	8893																				
1698	2718	3859																						
1696	1698	1699	919																					
1575	16661	1698	2076	6950																				
1443	1698	2961	3656																					
1698	3022	3655	3859	6477																				
1245	1697	1698	4871	5282																				
1443	1444	1697	1698	3652	3966																			
1444	1697	1698	2720	5282																				
1446	1697	1699	1970																					
2064	3655	6477																						
2700	4922	6477																						
205	2967	6477																						
2727	5282	5791	6477																					
2779	2961	2965																						
2961	3656	3862																						
1443	3652	4922																						
1443	1444	16660	186	187	2076	4710																		
1443	16661	1699	187	2076																				
1443	1444	16660	16661	187	2076	3652																		
1859	2301	2317	5391																					
1859	186	2301	5391																					
16661	1859	2301	5391																					
16660	186	187	2076	2301	2643	5507																		
4912	515	5403																						
186	187	2076	2140	4912																				
16661	187	2076	2140	4912																				
108	1311	1955	2396	3853	6950																			
1285	1906	2396																						
1077	2396	2443	2779	360	3731																			
1036	1073	1077	2396	2779																				
1077	2396	2780	360	711																				
1077	1078	1955	2396	2942	3853																			
1311	1690	2540	711																					
1311	1690	2779	4858																					
1311	2540	3324	4246	711																				
1311	1718	200	3022	3658	4246																			
1311	1575	2572	2643	2779	5507																			
1311	1718	283	3022	3655	3656																			
1311	1578	1718	2145	2401	2572	3443																		
1311	1442	200	884																					
1311	2728	3194	4	966																				
1311	2075	3022	3730																					
1078	108	1311	2306	3859																				
1311	1687	3342	911																					
1077	1311	283	3023	3443																				
1311	2728	4389																						
1311	1575	1578	2306	2572																				
1311	3443	3798	911																					
108	1311	2728	3853	4	6950																			
108	1311	3530	3859	6950																				
1077	108	1311	1970	3834	4																			
1311	1699	1750	3324																					
3438	3651	3798	632																					
3836	630	631	632	634																				
1073	1078	632	633																					
1076	1077	1078	3651	3733	632	904																		
184	3342	630	632																					
1686	1839	2443	632	885	904																			
186	187	197	2076	2306	2643	5507	5799																	
186	187	197	2076	2643	4858	5507	6949	6950																
16660	186	187	2076	2726																				
16660	186	187	2074	2075	2076																			
16661	187	197	2076	2306	2643	5507	5799																	
1575	16661	187	2076	2643	4858	5507	6949	6950																
16660	16661	187	2074	2075	2076																			
16661	187	2076	5791																					
16660	187	2076	2176	2726																				
2159	2645	3737																						
2159	2360	4877																						
4243	731	732	733	734																				
108	282	3859	731																					
2314	6950	731																						
2727	2941	3284	5791																					
17	2144	2727	5791																					
2176	2727	5	5791																					
1132	2727	5282	5791																					
1076	1652	2333	3530																					
2158	3530	5799																						
1686	1839	2443	3530	3731	885	904																		
1955	2158	2443	3530																					
1955	2139	2443	3530	3798																				
2941	4858	5799																						
1576	199	859																						
1576	1665	859																						
1686	2583	5799																						
16661	2643	5391	5507	5799																				
1699	1955	1970	2643	5507	6949																			
1076	1955	2443	2713	3798	904																			
1050	1247	1273	4932	8893																				
1050	1273	1490																						
1050	1247	1492	4865	4932																				
1273	2295	2296																						
1245	1247	1273	8893																					
1132	1306	2176	2731																					
1306	3284	4871																						
1132	1306	2176	2317	24																				
1132	1306	4113	4401																					
1719	2716	2965																						
1970	2965	884																						
2965	3194	3342	3853	715																				
1691	200	20412	4246																					
2139	3415	3733																						
94	95	96																						
1646	4113	95																						
1574	1687	3733	733																					
2443	2581	2583	283	3890																				
1686	1839	3731	539																					
1363	282	297																						
1286	1750	2075	3438																					
2783	3438	3651																						
1653	2131	2716	3438																					
2316	2445	3737	3798																					
1688	1708	3655																						
1319	1688	904																						
1688	2443	3656																						
1688	2645	4933																						
1722	2360	2731	4877																					
2731	2783	4877																						
2360	2731	4877	4878																					
2176	2731	4877	5																					
1245	5277	5282																						
1416	1859	2075	2316																					
12978	15332	3721	5391																					
3888	5436	6950	919																					
1699	3888	5436	919																					
2131	3177	3836	905																					
1578	1718	2131	94																					
1578	1718	2131	2725																					
2131	3730	529																						
2131	2733	297	529																					
2191	3651	904																						
199	3730	630																						
199	5436	7884																						
17746	199	3888																						
1749	199	2540	711																					
1844	2733	3836																						
2191	2349	3529																						
2349	2779	3529																						
2349	2443	283																						
1699	2349	2643	2945	5507																				
1575	2349	2643	5507	6949	6950																			
1718	183	200	3022	4246																				
1285	1653	200	3828	3859																				
1653	200	3656	3828	3883																				
197	200	2643	3534	5507																				
1577	200	262	3862																					
1246	1247	4533	4860																					
2145	3532	3836																						
1648	1708	1752	2145	3655																				
1578	1718	2145	2191	3443																				
1577	2145	630																						
1576	1577	1578	2145	2191																				
1578	1646	2145	2401	4246																				
1648	1665	2145	2942	711																				
1285	3836	3883	733																					
1752	3342	3836	3883	715																				
1647	2319	3836																						
1643	2394	2645																						
178	2074	4113																						
1450	1643	2144																						
1665	273	3443	733																					
184	273	630																						
1718	273	4246																						
2191	2192	2193	4639																					
2645	885	94																						
1686	1708	1839	2645																					
1578	1751	2300	283	885																				
2667	3858	734																						
2395	2581	3858																						
1076	1648	1718	1719	3853																				
1076	1446	1970	2716																					
1076	1446	1652	3834																					
1073	1076	1077	1718	3834	630																			
1076	2140	275	715																					
1243	1494	4395																						
1493	1494	4395																						
1077	1285	715	885	94																				
1285	2713	2733																						
1285	297	3828	885	94																				
1285	1653	1906	2733	3342	3828																			
2700	3859	3862																						
2399	2667	911																						
2967	3798	885	911																					
2733	3194	3342	911																					
182	3966	5507																						
182	5436	7884																						
17746	182	3887	3888																					
182	183	184	4493																					
2443	3175	3532																						
1446	1450	7507																						
1446	1719	3658	966																					
1446	1812	1814	275	3862																				
1446	1752	3658	634																					
1446	1646	2967																						
1446	1812	1814	1970																					
1446	197	2643	5507	633	634																			
4877	5403	5404																						
197	1970	2643	297	5507																				
1687	1970	3443	733																					
1577	1752	3023	3658	966																				
1577	1647	2725	711	715																				
1577	1646	1752	2716																					
1575	1576	1577	1578	6949																				
1577	1646	1711	3658	966																				
1577	4920	966																						
4401	4629	4878																						
2360	24	4933																						
1686	1708	1839	184																					
1686	1839	2140	715																					
1133	630	631																						
1077	1718	2572	630	631																				
1648	1665	2728	630	631																				
1648	184	630	631																					
1648	2725	3342	630																					
283	6949	904																						
1653	1755	3342	904																					
184	2443	283	904																					
1652	2736	3023	715																					
1652	4972	5436																						
1652	205	733																						
1576	2138	3177	3194	3342	715																			
2138	3177	3194	3342	3853	715																			
1576	1755	2138	297	3177	529	94																		
205	3658	735																						
2942	3658	4972																						
1665	2333	3658																						
1578	2967	3883																						
1576	1578	1648	1718	1751																				
1578	1653	3022	3656	3859																				
1578	1687	1751	1755																					
1576	1578	2581	283	3890																				
1576	1647	1755	3342	529																				
1576	1648	2713																						
1755	3499	715	94																					
1755	2064	297	94																					
1812	1813	1814	1839																					
1839	2062	4																						
1648	1755	3342	3853	715																				
1653	2733	2942	3342	3828																				
1755	1906	297	3342	3828																				
2193	3342	718																						
205	2716	735																						
1653	2716	3828	3883	733																				
2725	4920	905																						
2733	3023	734																						
3730	3731	4871																						
184	2443	2779	3731																					
3532	3730	4920																						
2160	2360	2942																						
1599	5436	7884																						
1599	17746	3888																						
108	1599	1647	2643	3859	5507																			
2718	5277	5404																						
5103	5403	5404																						
1814	2540	5404																						
15754	1814	4661																						
1372	2140	2333																						
1906	4972	905																						
2643	2942	4972	5507																					
1508	2139	4972																						
1648	1752	1755	2064	3023	3883																			
1372	1755	3883																						
1648	1665	178	2942																					
1665	2395	2399	3023																					
2074	2713	3887																						
2737	282	4629																						
17746	3884	3885	3886	3887	3888	4932																		
1689	1690	1691																						
1073	1690	2942	711																					
1906	3828	4246																						
1648	1718	2401	2728	3655	4246																			
1648	1718	2728	2942	3853	4246	711																		
2191	4246	4932																						
17746	3284	3888																						
17746	3888	5282																						
1487	1489	1490	5098																					
1489	1490	1854	1855																					
3654	3655	3656	4710																					
3652	3654	3655	3656																					
2736	2737	4922																						
1648	1718	2942	3443	733																				
1073	1718	205																						
183	184	205																						
1854	1855	4993																						
1722	5436	7884																						
1646	1711	183	905																					
1036	1711	3859																						
2736	275	715	735																					
2736	3853	711	715																					
1508	1751	2581																						
183	184	2942	3443																					
1708	1749	1752																						
1648	1691	2395																						
2062	2942	3859																						
1751	2443	2966	711																					
1687	1751	184																						
2063	283	3532																						
2063	2064	283																						
17746	3888	6949																						
1847	2572	2643	5507																					
3022	3023	3025																						
1623	1640	1852	1853																					
1077	1719	3529																						
1306	2176	2680																						
1076	1752	966																						
1699	1718	2728																						
2064	3731	904																						
1699	2713	904																						
2539	3500	3657																						
1132	24	807																						
1578	3022	3883																						
1647	2191	633																						
1443	2784	838																						
